MAPA,CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_CAB,NOM_CAB,POB_TOTAL,POB_MASCULINA,POB_FEMENINA,TOTAL DE VIVIENDAS HABITADAS
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,18,AQUILA,1,AQUILA,1978,929,1049,486
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,19,ASTACINGA,1,ASTACINGA,6909,3201,3708,1694
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,20,ATLAHUILCO,1,ATLAHUILCO,11577,5594,5983,2955
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,21,ATOYAC,1,ATOYAC,23461,11351,12110,7094
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,22,ATZACAN,1,ATZACAN,22651,11125,11526,5631
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,23,ATZALAN,1,ATZALAN,49180,24379,24801,14103
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,24,TLALTETELA,1,TLALTETELA,16485,8318,8167,4274
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,25,AYAHUALULCO,1,AYAHUALULCO,27217,13238,13979,6424
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,26,BANDERILLA,1,BANDERILLA,25993,12221,13772,7609
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,27,BENITO JUAREZ,1,BENITO JUAREZ,16120,7788,8332,4384
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,28,BOCA DEL RIO,1,BOCA DEL RIO,144550,67985,76565,47818
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,29,CALCAHUALCO,1,CALCAHUALCO,13701,6762,6939,3095
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,30,CAMERINO Z. MENDOZA,1,CIUDAD MENDOZA,41835,19687,22148,11735
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,31,CARRILLO PUERTO,1,TAMARINDO,18888,9337,9551,5048
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,32,CATEMACO,1,CATEMACO,49451,23599,25852,13747
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,33,CAZONES DE HERRERA,1,CAZONES DE HERRERA,24421,11846,12575,7043
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,34,CERRO AZUL,1,CERRO AZUL,25011,11598,13413,7804
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,35,CITLALTEPETL,1,CITLALTEPEC,11165,5478,5687,3356
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,36,COACOATZINTLA,1,COACOATZINTLA,11018,5329,5689,2873
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,37,COAHUITLAN,1,PROGRESO DE ZARAGOZA,8176,3990,4186,1973
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,38,COATEPEC,1,COATEPEC,93911,45096,48815,27374
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,39,COATZACOALCOS,1,COATZACOALCOS,310698,149139,161559,98227
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,40,COATZINTLA,1,COATZINTLA,55016,26292,28724,16159
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,41,COETZALA,1,COETZALA,2355,1156,1199,641
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,42,COLIPA,1,COLIPA,5743,2844,2899,1847
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,43,COMAPA,1,COMAPA,19876,9975,9901,5362
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,44,CORDOBA,1,CORDOBA,204721,95960,108761,61960
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,45,COSAMALOAPAN DE CARPIO,1,COSAMALOAPAN,54737,25879,28858,18415
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,46,COSAUTLAN DE CARVAJAL,1,COSAUTLAN DE CARVAJAL,16167,7980,8187,4457
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,47,COSCOMATEPEC,1,COSCOMATEPEC DE BRAVO,59471,28715,30756,14328
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,48,COSOLEACAQUE,1,COSOLEACAQUE,130903,62157,68746,40694
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,49,COTAXTLA,1,COTAXTLA,22050,10868,11182,6558
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,50,COXQUIHUI,1,COXQUIHUI,16333,7902,8431,4027
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,51,COYUTLA,1,COYUTLA,23096,11141,11955,6060
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,52,CUICHAPA,1,CUICHAPA,11869,5645,6224,3393
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,53,CUITLAHUAC,1,CUITLAHUAC,28075,13510,14565,8055
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,54,CHACALTIANGUIS,1,CHACALTIANGUIS,11461,5574,5887,3998
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,55,CHALMA,1,CHALMA,13527,6521,7006,3822
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,56,CHICONAMEL,1,CHICONAMEL,6610,3143,3467,1730
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,57,CHICONQUIACO,1,CHICONQUIACO,13881,6930,6951,3340
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,58,CHICONTEPEC,1,CHICONTEPEC DE TEJEDA,53858,26214,27644,15207
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,59,CHINAMECA,1,CHINAMECA,22638,10930,11708,7092
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,60,CHINAMPA DE GOROSTIZA,1,CHINAMPA DE GOROSTIZA,16283,7927,8356,4670
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,61,LAS CHOAPAS,1,LAS CHOAPAS,81080,39349,41731,22434
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,62,CHOCAMAN,1,CHOCAMAN,20839,10278,10561,5207
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,63,CHONTLA,1,CHONTLA,13359,6526,6833,4138
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,64,CHUMATLAN,1,CHUMATLAN,4008,1894,2114,1112
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,65,EMILIANO ZAPATA,1,DOS RIOS,85489,41162,44327,27261
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,66,ESPINAL,1,ESPINAL,26830,13021,13809,7346
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,67,FILOMENO MATA,1,FILOMENO MATA,19179,9294,9885,3638
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,68,FORTIN,1,FORTIN DE LAS FLORES,66372,31242,35130,19979
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,69,GUTIERREZ ZAMORA,1,GUTIERREZ ZAMORA,24085,11188,12897,7682
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,70,HIDALGOTITLAN,1,HIDALGOTITLAN,18275,9148,9127,5308
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,71,HUATUSCO,1,HUATUSCO DE CHICUELLAR,59920,28610,31310,16101
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,72,HUAYACOCOTLA,1,HUAYACOCOTLA,21796,10467,11329,6137
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,73,HUEYAPAN DE OCAMPO,1,HUEYAPAN DE OCAMPO,41670,20201,21469,12652
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,74,HUILOAPAN DE CUAUHTEMOC,1,HUILOAPAN DE CUAUHTEMOC,7293,3457,3836,2018
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,75,IGNACIO DE LA LLAVE,1,IGNACIO DE LA LLAVE,16525,7959,8566,5663
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,76,ILAMATLAN,1,ILAMATLAN,13377,6350,7027,3713
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,77,ISLA,1,ISLA,42807,20715,22092,13269
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,78,IXCATEPEC,1,IXCATEPEC,12379,6080,6299,3745
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,79,IXHUACAN DE LOS REYES,1,IXHUACAN DE LOS REYES,11387,5617,5770,3072
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,80,IXHUATLAN DEL CAFE,1,IXHUATLAN DEL CAFE,23132,11460,11672,5964
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,81,IXHUATLANCILLO,1,IXHUATLANCILLO,27295,12909,14386,7851
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,82,IXHUATLAN DEL SURESTE,1,IXHUATLAN DEL SURESTE,15831,7768,8063,4782
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,83,IXHUATLAN DE MADERO,1,IXHUATLAN DE MADERO,50836,24723,26113,14058
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,84,IXMATLAHUACAN,1,IXMATLAHUACAN,5574,2712,2862,1924
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,85,IXTACZOQUITLAN,1,IXTACZOQUITLAN,74004,35363,38641,20868
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,86,JALACINGO,1,JALACINGO,46794,22644,24150,11593
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,87,XALAPA,1,XALAPA-ENRIQUEZ,488531,226821,261710,151306
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,88,JALCOMULCO,1,JALCOMULCO,5054,2537,2517,1632
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,89,JALTIPAN,1,JALTIPAN DE MORELOS,38669,18192,20477,12270
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,90,JAMAPA,1,JAMAPA,11132,5420,5712,3617
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,91,JESUS CARRANZA,1,JESUS CARRANZA,28524,14079,14445,8206
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,92,XICO,1,XICO,39623,19253,20370,10250
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,93,JILOTEPEC,1,JILOTEPEC,16585,8015,8570,4637
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,94,JUAN RODRIGUEZ CLARA,1,JUAN RODRIGUEZ CLARA,38367,18690,19677,11743
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,95,JUCHIQUE DE FERRER,1,JUCHIQUE DE FERRER,15059,7478,7581,4694
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,96,LANDERO Y COSS,1,LANDERO Y COSS,1543,756,787,425
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,97,LERDO DE TEJADA,1,LERDO DE TEJADA,19123,8984,10139,6585
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,98,MAGDALENA,1,MAGDALENA,3299,1591,1708,856
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,99,MALTRATA,1,MALTRATA,18327,8778,9549,4504
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,100,MANLIO FABIO ALTAMIRANO,1,MANLIO FABIO ALTAMIRANO,23918,11737,12181,7630
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,101,MARIANO ESCOBEDO,1,MARIANO ESCOBEDO,38670,18520,20150,10300
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,102,MARTINEZ DE LA TORRE,1,MARTINEZ DE LA TORRE,108842,52176,56666,32755
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,103,MECATLAN,1,MECATLAN,12799,6296,6503,3136
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,104,MECAYAPAN,1,MECAYAPAN,17134,8228,8906,5002
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,105,MEDELLIN DE BRAVO,1,MEDELLIN,95202,45685,49517,33236
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,106,MIAHUATLAN,1,MIAHUATLAN,4841,2406,2435,1203
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,107,LAS MINAS,1,LAS MINAS,2934,1453,1481,720
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,108,MINATITLAN,1,MINATITLAN,144776,68789,75987,44984
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,109,MISANTLA,1,MISANTLA,65761,32030,33731,19527
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,110,MIXTLA DE ALTAMIRANO,1,MIXTLA DE ALTAMIRANO,12125,5982,6143,3197
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,111,MOLOACAN,1,MOLOACAN,16493,7953,8540,4960
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,112,NAOLINCO,1,NAOLINCO DE VICTORIA,22835,11126,11709,6608
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,113,NARANJAL,1,NARANJAL,4614,2232,2382,1224
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,114,NAUTLA,1,NAUTLA,10130,5050,5080,3377
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,115,NOGALES,1,NOGALES,37314,17775,19539,10712
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,116,OLUTA,1,OLUTA,17027,8178,8849,5039
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,117,OMEALCA,1,OMEALCA,23773,11420,12353,6710
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,118,ORIZABA,1,ORIZABA,123182,56740,66442,37722
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,119,OTATITLAN,1,OTATITLAN,5651,2739,2912,1824
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,120,OTEAPAN,1,OTEAPAN,10343,4913,5430,3039
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,121,OZULUAMA DE MASCAREÑAS,1,OZULUAMA DE MASCAREÑAS,22756,11612,11144,7156
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,122,PAJAPAN,1,PAJAPAN,18051,8880,9171,5567
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,123,PANUCO,1,PANUCO,96185,47219,48966,28379
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,124,PAPANTLA,1,PAPANTLA DE OLARTE,159910,77178,82732,45472
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,125,PASO DEL MACHO,1,PASO DEL MACHO,31894,15617,16277,9130
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,126,PASO DE OVEJAS,1,PASO DE OVEJAS,33442,16531,16911,10627
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,127,LA PERLA,1,LA PERLA,28258,13717,14541,6348
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,128,PEROTE,1,PEROTE,77432,38295,39137,19096
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,129,PLATON SANCHEZ,1,PLATON SANCHEZ,18053,8687,9366,5193
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,130,PLAYA VICENTE,1,PLAYA VICENTE,39327,18844,20483,11598
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,131,POZA RICA DE HIDALGO,1,POZA RICA DE HIDALGO,189457,88204,101253,56971
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,132,LAS VIGAS DE RAMIREZ,1,LAS VIGAS DE RAMIREZ,20300,9962,10338,5070
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,133,PUEBLO VIEJO,1,CD. CUAUHTEMOC,57909,28756,29153,16522
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,134,PUENTE NACIONAL,1,PUENTE NACIONAL,23544,11493,12051,7539
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,135,RAFAEL DELGADO,1,RAFAEL DELGADO,24127,11804,12323,6017
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,136,RAFAEL LUCIO,1,RAFAEL LUCIO,8343,4024,4319,2113
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,137,LOS REYES,1,LOS REYES,6308,3097,3211,1641
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,138,RIO BLANCO,1,RIO BLANCO,41795,19312,22483,12341
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,139,SALTABARRANCA,1,SALTABARRANCA,6126,2952,3174,2057
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,140,SAN ANDRES TENEJAPAN,1,SAN ANDRES TENEJAPAN,3134,1520,1614,743
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,141,SAN ANDRES TUXTLA,1,SAN ANDRES TUXTLA,162428,76986,85442,44809
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,142,SAN JUAN EVANGELISTA,1,SAN JUAN EVANGELISTA,32631,15998,16633,9517
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,143,SANTIAGO TUXTLA,1,SANTIAGO TUXTLA,57085,27104,29981,16708
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,144,SAYULA DE ALEMAN,1,SAYULA DE ALEMAN,32400,15629,16771,8937
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,145,SOCONUSCO,1,SOCONUSCO,16574,7926,8648,5009
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,146,SOCHIAPA,1,SOCHIAPA,3925,1956,1969,941
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,147,SOLEDAD ATZOMPA,1,SOLEDAD ATZOMPA,24578,12001,12577,5595
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,148,SOLEDAD DE DOBLADO,1,SOLEDAD DE DOBLADO,28130,13872,14258,8505
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,149,SOTEAPAN,1,SOTEAPAN,34385,16531,17854,9365
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,150,TAMALIN,1,TAMALIN,11631,5821,5810,3524
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,151,TAMIAHUA,1,TAMIAHUA,21902,10992,10910,7430
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,152,TAMPICO ALTO,1,TAMPICO ALTO,11561,5927,5634,3820
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,153,TANCOCO,1,TANCOCO,5795,2785,3010,1831
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,154,TANTIMA,1,TANTIMA,11991,6075,5916,3688
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,155,TANTOYUCA,1,TANTOYUCA,99959,48133,51826,27314
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,156,TATATILA,1,TATATILA,6041,3091,2950,1472
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,157,CASTILLO DE TEAYO,1,CASTILLO DE TEAYO,20145,9936,10209,5623
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,158,TECOLUTLA,1,TECOLUTLA,24551,12102,12449,7579
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,159,TEHUIPANGO,1,TEHUIPANGO,29686,14225,15461,5694
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,160,ALAMO TEMAPACHE,1,ALAMO,107270,52748,54522,30024
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,161,TEMPOAL,1,TEMPOAL DE SANCHEZ,34408,16866,17542,10053
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,162,TENAMPA,1,TENAMPA,6448,3225,3223,1704
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,163,TENOCHTITLAN,1,TENOCHTITLAN,5040,2482,2558,1298
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,164,TEOCELO,1,TEOCELO,16957,8217,8740,4903
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,165,TEPATLAXCO,1,TEPATLAXCO,8925,4530,4395,2373
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,166,TEPETLAN,1,TEPETLAN,9405,4807,4598,2797
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,167,TEPETZINTLA,1,TEPETZINTLA,14619,7196,7423,4216
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,168,TEQUILA,1,TEQUILA,16343,8066,8277,4105
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,169,JOSE AZUETA,1,VILLA AZUETA,22709,11136,11573,7302
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,170,TEXCATEPEC,1,TEXCATEPEC,10824,5274,5550,2846
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,171,TEXHUACAN,1,TEXHUACAN,5575,2644,2931,1451
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,172,TEXISTEPEC,1,TEXISTEPEC,19925,9801,10124,5763
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,173,TEZONAPA,1,TEZONAPA,54537,26811,27726,15420
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,174,TIERRA BLANCA,1,TIERRA BLANCA,95602,45759,49843,30821
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,175,TIHUATLAN,1,TIHUATLAN,92726,44657,48069,26206
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,176,TLACOJALPAN,1,TLACOJALPAN,4489,2219,2270,1472
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,177,TLACOLULAN,1,TLACOLULAN,11685,5751,5934,2821
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,178,TLACOTALPAN,1,TLACOTALPAN,12898,6223,6675,4424
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,179,TLACOTEPEC DE MEJIA,1,TLACOTEPEC DE MEJIA,4284,2130,2154,1218
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,180,TLACHICHILCO,1,TLACHICHILCO,10900,5307,5593,3041
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,181,TLALIXCOYAN,1,TLALIXCOYAN,37795,18380,19415,12540
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,182,TLALNELHUAYOCAN,1,TLALNELHUAYOCAN,19664,9585,10079,4996
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,183,TLAPACOYAN,1,TLAPACOYAN,61377,29598,31779,17510
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,184,TLAQUILPA,1,TLAQUILPA,7933,3711,4222,1897
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,185,TLILAPAN,1,TLILAPAN,5548,2693,2855,1360
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,186,TOMATLAN,1,TOMATLAN,7197,3538,3659,2092
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,187,TONAYAN,1,TONAYAN,6105,2956,3149,1393
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,188,TOTUTLA,1,TOTUTLA,17217,8525,8692,4599
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,189,TUXPAN,1,TUXPAM DE RODRIGUEZ CANO,154600,74195,80405,46524
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,190,TUXTILLA,1,TUXTILLA,2258,1114,1144,824
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,191,URSULO GALVAN,1,URSULO GALVAN,30097,14468,15629,9924
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,192,VEGA DE ALATORRE,1,VEGA DE ALATORRE,20204,9772,10432,6549
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,193,VERACRUZ,1,VERACRUZ,607209,287664,319545,202144
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,194,VILLA ALDAMA,1,VILLA ALDAMA,12492,6113,6379,2937
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,195,XOXOCOTLA,1,XOXOCOTLA,5900,2961,2939,1500
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,196,YANGA,1,YANGA,17902,8425,9477,5533
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,197,YECUATLA,1,YECUATLA,11205,5543,5662,3311
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,198,ZACUALPAN,1,ZACUALPAN,6788,3238,3550,1998
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,199,ZARAGOZA,1,ZARAGOZA,11899,5637,6262,3166
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,200,ZENTLA,1,COLONIA MANUEL GONZALEZ,12581,6288,6293,3487
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,201,ZONGOLICA,1,ZONGOLICA,45028,21765,23263,12241
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,202,ZONTECOMATLAN DE LOPEZ Y FUENTES,1,ZONTECOMATLAN DE LOPEZ Y FUENTES,14644,7154,7490,3956
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,203,ZOZOCOLCO DE HIDALGO,1,ZOZOCOLCO DE HIDALGO,14524,7020,7504,3605
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,204,AGUA DULCE,1,AGUA DULCE,44104,21064,23040,13725
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,205,EL HIGO,1,EL HIGO,19402,9635,9767,5591
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,206,NANCHITAL DE LAZARO CARDENAS DEL RIO,1,NANCHITAL DE LAZARO CARDENAS DEL RIO,29209,13887,15322,8979
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,207,TRES VALLES,1,TRES VALLES,44978,21699,23279,14169
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,208,CARLOS A. CARRILLO,1,CARLOS A. CARRILLO,23376,11090,12286,7833
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,209,TATAHUICAPAN DE JUAREZ,1,TATAHUICAPAN,15044,7183,7861,4344
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,210,UXPANAPA,1,POBLADO 10,30891,15440,15451,7758
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,211,SAN RAFAEL,1,SAN RAFAEL,30351,14897,15454,9388
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,VER.,212,SANTIAGO SOCHIAPAN,1,XOCHIAPA,13062,6315,6747,3600
31,31,YUCATAN,YUC.,1,ABALA,1,ABALA,6550,3303,3247,1822
31,31,YUCATAN,YUC.,2,ACANCEH,1,ACANCEH,16772,8379,8393,4259
31,31,YUCATAN,YUC.,3,AKIL,1,AKIL,12285,6100,6185,3277
31,31,YUCATAN,YUC.,4,BACA,1,BACA,6195,3043,3152,1752
31,31,YUCATAN,YUC.,5,BOKOBA,1,BOKOBA,2167,1089,1078,634
